Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,180.625,180.625,screen dark,0.0786983125
0,26.319,26.319,wifi running,0.0114671883
26.319,28.214,1.8949999999999996,wifi scan,0.0008256514999999999
28.214,180.625,152.411,wifi running,0.06640547270000001

